account_id,duns_number,company_name,industry,revenue,employee_count,founded_date,address,city,state,country
872,32-737-7500,Jacobson Group,Technology,301141330.78,4689,8/6/1974,98 Leroy Way,Wilkołaz,,Poland
873,04-127-2016,"Okuneva, Jacobs and Weissnat",Retail,98443884.35,4923,6/21/2008,06956 Morning Place,Huddinge,AB,Sweden
874,66-706-2240,Powlowski-Gibson,Finance,593336797.76,1287,6/15/1985,33741 Lien Avenue,Dobryatino,,Russia
875,53-663-5212,"Rolfson, O'Keefe and Becker",Retail,9062827.47,4978,3/30/1969,6075 3rd Street,Shiziqiao,,China
876,91-353-4092,"MacGyver, Gerlach and Williamson",Finance,788927634.53,2236,10/21/1975,47 Fisk Terrace,Unidos,,Philippines
877,93-203-0178,"Wyman, Block and Shanahan",Healthcare,648540251.19,4111,7/7/1990,108 Loomis Hill,Siaya,,Kenya
878,05-186-3440,"Douglas, Koss and Daugherty",Healthcare,873937866.37,1742,9/12/1903,72309 Continental Parkway,Boxholm,E,Sweden
879,52-316-9621,Thompson-Braun,Healthcare,963849759.04,3399,10/2/1903,356 Anderson Road,Xiahan,,China
880,11-090-1943,Stanton-Cartwright,Finance,764751205.07,1998,9/24/1990,78963 Farwell Court,Glinka,,Russia
881,37-703-2359,Harris-Larkin,Technology,835245859.26,772,5/1/1936,5 Blue Bill Park Way,Yakovlevskoye,,Russia
882,53-937-0179,"Brekke, Cruickshank and Pacocha",Technology,967409120.23,1964,12/21/1990,59032 Jana Court,Matina,,Costa Rica
883,81-596-5818,"Waelchi, Wilderman and Cassin",Technology,579095830.33,432,10/11/1998,6 Magdeline Junction,Mīrpur Sakro,,Pakistan
884,58-884-4843,Zboncak Group,Retail,896009663.84,1730,8/3/1992,05 La Follette Center,Dobrljin,,Bosnia and Herzegovina
885,18-925-1510,Weimann and Sons,Finance,397480765.1,240,4/29/1942,33 Morning Junction,Pácora,,Colombia
886,21-631-0077,Kunze-Rath,Retail,649976182.08,3661,6/25/2017,10 Main Crossing,Shenji,,China
887,01-448-7114,"Rolfson, Crona and Macejkovic",Finance,147128208.85,3138,4/10/1920,3 Arizona Terrace,Guayabetal,,Colombia
888,41-708-8418,"Klein, Lebsack and Mills",Healthcare,868704437.75,973,12/13/2003,04315 Oxford Parkway,Zhenxing,,China
889,78-921-0293,"Block, Wisoky and Swift",Healthcare,890392335.35,4913,2/22/2011,128 Sommers Way,Cajacay,,Peru
890,91-809-4221,"Mraz, Rohan and VonRueden",Retail,689715429.48,3834,6/12/1913,0191 Corry Alley,Tukums,,Latvia
891,68-917-5947,"Heathcote, Huels and Hudson",Healthcare,85453550.29,3325,2/19/1987,9 Utah Pass,Sadov,,Czech Republic
892,61-744-2299,Leannon-Murazik,Technology,760433743.84,4410,3/27/1944,28613 Valley Edge Crossing,Zhongdong,,China
893,47-915-3961,Koss-Green,Retail,346426019.19,421,3/16/1903,9 Reinke Court,Concepción del Uruguay,,Argentina
894,05-836-4727,"Huels, Turner and Schroeder",Technology,679178496.85,3718,9/16/1972,53183 Vera Place,Mar’ina Roshcha,,Russia
895,85-577-2816,Wyman Inc,Finance,244944449.47,3728,8/28/1964,3000 Randy Street,Vila de Sal Rei,,Cape Verde
896,93-910-8817,Lowe-Von,Healthcare,319367928.49,1785,11/18/1916,11 Trailsway Drive,Loum,,Cameroon
897,68-927-0355,Crooks-Braun,Finance,758304875.2,2320,8/17/1969,2974 Florence Street,Bandeirantes,,Brazil
898,05-829-3833,Torphy Group,Finance,677915636.83,4192,9/20/1908,21677 Morningstar Hill,Karadaglije,,Bosnia and Herzegovina
899,06-391-4451,Gibson-Lemke,Finance,406716523.07,4208,4/18/2012,1 Farragut Alley,Bzenec,,Czech Republic
900,21-497-3781,"Bruen, Prohaska and Wehner",Finance,989766598.82,935,5/6/1961,172 Warrior Drive,Krajan,,Indonesia
901,64-929-9600,Rempel Group,Retail,455654029.05,3100,4/18/1932,4061 Schlimgen Road,Hantara,,Indonesia
902,01-207-8921,Rolfson-Rosenbaum,Retail,418138775.21,1438,2/14/1988,42 Miller Hill,Stamáta,,Greece
903,09-792-3109,Kassulke Group,Retail,468821127.29,2478,2/5/1936,288 Manley Junction,Choca do Mar,01,Portugal
904,93-115-8182,Schamberger-Abbott,Finance,727719361.41,784,11/17/1929,49024 Oriole Circle,Nizwá,,Oman
905,60-838-5089,"Conroy, Upton and Hand",Finance,153296741.42,320,4/28/1920,5 Miller Plaza,Capitán Bermúdez,,Argentina
906,60-462-7541,Schmeler-Connelly,Retail,434139382.25,2063,4/27/1942,1611 Cody Center,Sabanalarga,,Colombia
907,40-527-9701,Bailey-Daugherty,Healthcare,146141774.35,4547,3/20/1968,6 Dawn Point,Benito Juarez,VER,Mexico
908,95-922-4921,Hammes LLC,Healthcare,202618680.79,267,11/1/1926,63 Chinook Parkway,Vila Chã,13,Portugal
909,77-305-9143,Jenkins-Franecki,Retail,38369781.3,4766,12/21/2003,7705 Utah Road,Chico,CA,United States
910,60-548-8725,Harvey and Sons,Healthcare,182596663.94,454,7/20/1939,1 Washington Avenue,Kortowo,,Poland
911,31-477-8385,"Gleason, Hickle and Hamill",Technology,864316034.55,1111,8/19/1909,2 Southridge Way,Chakari,,Zimbabwe
912,56-649-6157,Boyer and Sons,Retail,81124357.36,2563,1/4/1908,60 Gulseth Terrace,Chiţcani,,Moldova
913,14-470-1772,Powlowski-Carroll,Technology,932087483.71,471,12/10/2018,178 Troy Junction,Pantian,,China
914,79-816-1236,"Fahey, Romaguera and Mraz",Technology,792176565.94,4883,2/2/1958,8 Toban Plaza,Weishan,,China
915,02-369-0000,"Osinski, Braun and Will",Finance,974552107.93,3299,8/12/2011,271 Fieldstone Plaza,Igarapava,,Brazil
916,73-556-9812,Collier Group,Finance,220450321.4,2410,9/4/2002,46 Grover Center,Kitakami,,Japan
917,76-261-4709,"Funk, Williamson and Mueller",Retail,968050173.38,200,8/4/1978,04 Comanche Junction,Rennes,A2,France
918,77-754-8047,Lowe Inc,Finance,803609131.77,3104,1/27/2006,855 Welch Street,Ledeunu,,Indonesia
919,85-654-5178,Botsford-Macejkovic,Healthcare,866001595.58,389,5/22/1913,80 Harper Drive,Puamata,,Indonesia
920,30-292-8717,Zieme and Sons,Healthcare,991452796.91,817,1/13/1994,91 Derek Circle,Kuala Terengganu,TRG,Malaysia
921,75-922-5444,Williamson-Gislason,Retail,716453901.63,2654,4/17/1951,2 Vernon Way,Pakemitan,,Indonesia
922,36-374-7683,Casper-Daniel,Retail,972685450.39,1925,1/2/1945,764 Butternut Terrace,Bayshint,,Mongolia
923,15-029-6591,"Jenkins, Batz and Dach",Retail,908494868.95,1845,5/8/1923,41642 Linden Road,Paiçandu,,Brazil
924,99-705-8195,"Brekke, Beatty and Adams",Finance,189938753.11,372,6/15/1944,75106 Amoth Terrace,Kasserine,,Tunisia
925,03-015-5144,"Jast, Hartmann and Kautzer",Technology,224266133.23,2816,6/13/1974,4 Hovde Place,Bukabu,,Indonesia
926,09-594-1258,"Jenkins, Schimmel and Mueller",Technology,751873151.92,4322,1/7/1961,073 Bultman Street,Katsina,,Nigeria
927,30-504-4581,Bergstrom-Murphy,Healthcare,241900862.11,4750,3/7/1962,89411 Havey Hill,Lingquan,,China
928,50-106-2180,Harris-Macejkovic,Technology,521748179.14,1827,9/3/1989,86 Steensland Avenue,Burnham,,New Zealand
929,31-541-8396,Volkman Group,Technology,829916536.05,2507,8/31/1962,74 Ridge Oak Park,Cibeusi,,Indonesia
930,01-863-6271,Bahringer-Weissnat,Finance,463301292.14,892,9/2/1964,98495 Vermont Road,Taiyu,,China
931,23-174-1152,"Goodwin, Jacobson and Pouros",Finance,542222077.69,849,10/28/1928,0 Golf Plaza,Nishiwaki,,Japan
932,10-188-8710,"Howe, Bernhard and Braun",Finance,315005633.02,331,6/26/1957,92 Monterey Alley,Chaykovskaya,,Russia
933,67-570-3187,Feeney Group,Technology,669653312.21,3987,9/3/2015,46 Springview Trail,Boconó,,Venezuela
934,44-254-9141,Nicolas-Lebsack,Finance,664490585.04,2509,5/15/1927,17481 Pine View Terrace,Manquiring,,Philippines
935,02-627-4428,Reinger Group,Technology,377137003.47,1667,8/3/1918,06476 1st Junction,Bridel,,Luxembourg
936,28-937-9816,"Davis, Lowe and King",Retail,759624876.26,2170,9/17/1952,845 Forster Way,Bistrinci,,Croatia
937,47-414-1261,Littel Inc,Retail,49261314.52,546,9/27/1901,6 Westend Court,Sumberrejo,,Indonesia
938,70-735-7165,Sporer-Crist,Healthcare,604529475.37,2085,10/27/1979,9026 La Follette Place,Banaybanay,,Philippines
939,82-637-4241,Buckridge-Mraz,Healthcare,473376051.55,119,10/11/2007,3026 Stephen Pass,Kashar,,Albania
940,08-799-8275,Morissette-Hartmann,Technology,246053461.46,4828,11/5/1969,41 Gateway Circle,Losino-Petrovskiy,,Russia
941,12-963-0559,Bosco-Walker,Retail,232113321.44,1737,2/15/2016,5626 Susan Crossing,San Fernando,,Philippines
942,71-617-8217,Zboncak-Bahringer,Technology,107834756.85,657,11/15/1949,035 Waxwing Circle,Moss,01,Norway
943,12-878-6710,"Koelpin, Bauch and Schaefer",Retail,127125105.56,3090,10/20/2012,5 Ridgeview Junction,Martingança,10,Portugal
944,61-813-1920,Skiles-Kunze,Finance,782505916.61,189,7/12/1944,02039 Sullivan Trail,Chaykovskaya,,Russia
945,54-608-7714,"Cummings, Beier and Effertz",Technology,377362871.45,1075,3/21/2010,94 Evergreen Way,Xifangcheng,,China
946,13-895-0778,Graham-Franecki,Healthcare,695209798.0,4989,6/24/1993,73440 Sachtjen Trail,Khenifra,,Morocco
947,35-890-5159,"Legros, Bednar and Bradtke",Finance,758933011.76,4216,11/8/1947,2418 Drewry Center,Stare Miasto,,Poland
948,23-500-0564,Sawayn-Deckow,Finance,620281278.24,1347,8/21/1953,82 Warbler Drive,Centre de Flacq,,Mauritius
949,06-313-1989,Brakus Inc,Finance,301372220.07,496,6/21/1921,5942 Warbler Drive,Kuala Lumpur,KUL,Malaysia
950,27-116-6755,"Witting, Orn and Carroll",Healthcare,830118451.16,696,4/26/1938,48511 Mifflin Circle,Jastrzębia Góra,,Poland
951,35-160-9678,Mann LLC,Healthcare,287512876.13,4825,3/3/1906,1100 2nd Junction,Piñahan,,Philippines
952,42-875-8997,Klocko-Collins,Technology,573476719.58,4431,8/3/1917,4057 Messerschmidt Parkway,Chocianów,,Poland
953,36-511-3853,"Collier, Schinner and Moen",Retail,524406070.92,347,8/26/2008,851 Bluejay Trail,Guangyuan,,China
954,45-090-4389,Ledner Group,Finance,675411169.1,1863,7/9/2013,4 Monica Drive,Kargasok,,Russia
955,54-968-1214,Waelchi-Mueller,Retail,221095183.21,3210,12/10/1936,2446 Carpenter Park,Zhusha,,China
956,28-684-0063,Quitzon LLC,Finance,692054096.99,3040,10/30/1954,16 Lighthouse Bay Avenue,Suvorovskaya,,Russia
957,88-118-9326,Kuhlman-Schowalter,Healthcare,474976375.25,512,8/30/1949,54 Westridge Court,Chaihu,,China
958,12-096-4377,Hoppe-Schulist,Technology,275303271.53,2910,10/18/1906,1 Monument Circle,Macaíba,,Brazil
959,17-415-4799,"Stamm, Nader and Schuster",Retail,869281030.51,4118,4/4/1934,6 Weeping Birch Park,Dusit,,Thailand
960,46-609-9477,"Daniel, Weissnat and Mitchell",Technology,508190810.39,326,2/17/1976,72 West Court,Sindon,,Philippines
961,73-883-4139,Feeney Group,Finance,880594410.63,3018,5/2/1997,469 Melrose Avenue,Zhongzuiling,,China
962,59-388-5169,Waelchi-Schumm,Healthcare,845026874.43,3030,6/23/1917,746 Petterle Drive,Protvino,,Russia
963,38-032-7967,Abbott-McDermott,Retail,637746400.82,4070,10/16/1978,31895 Rutledge Drive,Shiziqiao,,China
964,44-295-5230,"Mayert, Kling and Mante",Finance,408327452.84,1839,6/2/1909,83684 Redwing Park,Montongtebolak,,Indonesia
965,44-484-2690,Raynor Inc,Finance,549486002.37,1024,5/31/1993,4750 High Crossing Avenue,Michałowo,,Poland
966,39-190-8889,Davis-Kulas,Retail,738603070.77,1695,2/21/1931,8478 Lakeland Center,Lhakangtang,,China
967,84-055-6826,"Strosin, Ferry and Rolfson",Technology,926009963.54,3072,11/23/1988,363 Claremont Parkway,Wuli,,China
968,08-744-9217,Hermiston and Sons,Finance,229081255.66,4074,10/1/2014,4605 Dayton Pass,Taiping,,China
969,99-139-4352,"Aufderhar, Greenfelder and Armstrong",Technology,279807732.06,1927,11/1/1922,6797 Eagan Way,Tulle,B1,France
970,72-389-6444,Bednar-Rolfson,Finance,491336308.9,2830,7/7/2004,3 Eggendart Parkway,Santa Cruz,,Philippines
971,75-886-0646,Wehner-Kihn,Technology,298168194.4,2830,11/27/1942,35 Almo Way,Piñahan,,Philippines
972,50-276-1143,Johnson and Sons,Retail,453256302.93,3375,7/30/1944,05759 Arkansas Park,Thị Trấn Hùng Quốc,,Vietnam
973,36-619-6939,"Brekke, Durgan and Weimann",Technology,890499463.18,145,1/29/2004,08615 Colorado Place,Rodniki,,Russia
974,95-346-3495,Spencer and Sons,Healthcare,318041468.52,1403,1/8/1946,83 Crowley Terrace,Kesamben,,Indonesia
975,96-044-4921,Armstrong Inc,Technology,70184598.55,1876,5/31/2019,26 4th Parkway,Arroyo Naranjo,,Cuba
976,10-377-9373,Breitenberg-Homenick,Finance,913382789.7,2013,9/15/1978,883 Annamark Street,Magatos,,Philippines
977,95-947-3766,"Hegmann, Hauck and Leffler",Finance,355420147.28,3873,9/20/1964,1 Sycamore Hill,Okpoga,,Nigeria
978,25-477-4513,"Hagenes, Jast and Jaskolski",Finance,137836808.35,4754,10/3/1982,90054 Oneill Alley,Liulimiao,,China
979,00-341-7515,Davis-Kiehn,Finance,844033755.8,4719,8/22/1909,4 Birchwood Point,Zandak,,Russia
980,36-026-2468,Nolan LLC,Healthcare,716007767.94,2795,11/19/2007,41 Graedel Plaza,Três Corações,,Brazil
981,80-590-8382,Bauch Group,Retail,262746354.33,4981,5/2/1955,685 Harbort Way,Camalote,,Honduras
982,09-586-7391,"Gerlach, Hane and Wehner",Retail,669546373.96,3679,10/26/1940,40031 Delladonna Alley,Baoshan,,China
983,42-722-3561,Ruecker LLC,Healthcare,259721765.02,4729,9/1/1966,43 Park Meadow Parkway,Rotunda,,Philippines
984,63-407-3253,Becker-Stokes,Retail,362067490.02,1481,1/3/2013,9918 Gina Place,Sabtang,,Philippines
985,95-742-6017,Yundt Inc,Technology,383649115.69,3904,5/8/1964,25972 Lakewood Gardens Park,Zarzis,,Tunisia
986,52-963-4315,Emmerich Inc,Healthcare,22367965.58,3746,10/19/1955,293 School Lane,Oslo,03,Norway
987,70-767-3740,Denesik-Hermiston,Finance,695953615.15,2199,10/21/1969,816 Chive Crossing,Tulung,,Indonesia
988,58-999-7801,"Stracke, Skiles and Barton",Finance,574204543.02,2557,7/1/1901,0020 Melrose Road,Khorlovo,,Russia
989,93-126-5524,Conn Inc,Retail,778736377.87,4746,1/3/1939,1 Eagan Hill,Kimhae,,South Korea
990,79-379-0471,Collins-Schmidt,Healthcare,495186083.1,3703,10/28/1955,77 Hintze Trail,Göteborg,O,Sweden
991,92-216-6157,Klein and Sons,Healthcare,18066782.89,1894,6/15/1981,003 Melby Trail,Rumenka,,Serbia
992,51-194-8028,"Stokes, Wiegand and Ernser",Retail,738652546.61,1574,10/21/2008,5 Scofield Center,Juiz de Fora,,Brazil
993,08-040-8244,Wilderman LLC,Finance,46679379.28,84,10/12/1980,00 Swallow Point,Iúna,,Brazil
994,02-410-8512,Kemmer LLC,Retail,781473722.68,1965,10/29/1907,064 Sheridan Point,Volgograd,,Russia
995,30-470-2237,"Larkin, Zemlak and Flatley",Finance,489173647.34,1188,7/16/1900,780 Cascade Lane,Qingshan,,China
996,62-487-4898,"Cummings, Schamberger and MacGyver",Healthcare,224519664.36,4609,11/15/2003,7174 Barnett Center,Kisumu,,Kenya
997,35-651-4075,"Wiegand, Ratke and Collins",Technology,375848580.92,4446,1/4/1933,8 New Castle Park,La Playosa,,Argentina
998,95-442-5045,"Borer, Lakin and Rosenbaum",Retail,71410347.48,1722,6/13/2021,2 Sloan Crossing,Cacocum,,Cuba
999,48-096-7882,"Bednar, Boyle and Gleichner",Healthcare,184747273.61,682,4/12/1922,194 Tennessee Way,Jielin,,China
1000,54-104-4036,Miller Inc,Technology,729583810.67,3338,11/10/2009,74751 Memorial Crossing,Tuanjie,,China
